symbol,ID001,ID002,ID003,ID004,ID005,ID006,ID007,ID008,ID009
UBL4B,8.379829888,8.360119897,7.691507927,8.595169086,8.297647641,8.141588072,8.240804101,8.200861293,8.043288937
ZNF33B,6.380373964,6.166533448,6.605626022,7.294016043,6.382858675,6.165155865,5.982007761,6.022432096,7.55516452
LOC100996385,5.046974111,4.713506307,4.816614047,4.920124738,4.828724447,4.818586027,4.959523505,4.868025709,4.750594731
METTL17,7.717322531,8.13019945,7.519068912,7.935993539,7.503606323,7.636505382,7.793176635,7.600130709,7.687336576
TMEM253,7.066019019,7.8189312,7.45612626,8.095413267,8.287255651,7.523025495,7.865606554,8.088689015,7.688988692
LOC101928020,3.974076982,4.069349921,3.942724314,4.252510608,4.083962802,3.895336439,3.940422257,3.88489133,3.999992291
TUSC7,5.681138359,5.464624699,5.456311659,6.181966021,5.648098585,5.690241762,5.876789529,5.252222035,5.457564028
PLGLB2,5.381360964,4.909282609,5.035310795,5.223309336,5.661719939,5.380960566,5.354873808,4.886335192,5.24348304
SSBP2,6.311398498,6.136555699,6.091021729,6.035230822,6.605134577,5.930274174,6.409320311,6.278773717,6.321093742
TTC5,4.212325641,4.160252367,3.989861965,3.866695396,3.976405142,4.018831658,3.906907011,4.190081479,4.235020167
PAPPA,7.563649997,7.019185155,6.847716142,7.288195835,7.182831037,7.062677576,7.349279922,7.118179482,7.288256518
ATP1A4,6.052598704,5.977120195,6.008459985,6.231392864,6.269152071,6.015522003,5.866230144,5.977228295,5.958259771
SNORA17B,7.593280492,7.422163624,7.465572698,7.664835269,7.495364737,7.790470616,7.746686292,7.688330878,7.778710053
ZNF621,7.51410968,7.278649516,7.637466075,7.498881014,7.282911944,7.323774394,7.226867083,7.402063568,7.59897117
CABLES1,6.224211767,6.08377827,5.63199822,5.868918537,5.987559604,5.812993933,5.854304318,5.980889077,5.901819719
RGPD4-AS1,4.624476279,4.548313959,4.42939489,4.718346348,4.51853024,4.267845232,4.671481825,4.724138125,4.831171668
RBFADN,4.234035478,4.650588031,4.46411092,4.749037599,4.335313907,5.079064838,4.759739415,4.769770223,4.965840509
DLGAP4-AS1,6.686365515,6.6377572,6.540344549,6.539157243,6.361040741,6.713762985,6.697116283,6.556208158,6.691379819
PPARA,6.108681811,6.564974335,6.209657901,5.942577907,5.626363419,6.054514623,6.258483343,6.11870617,5.74582203
ADAMTS5,4.189025701,4.012248654,4.205213541,4.030880182,4.4791061,4.337698144,4.078011958,4.353828275,4.212582699
GUSBP1,5.219931354,4.892255839,4.78070558,5.065272018,5.199451459,4.532239358,4.66499041,4.707555612,4.634783387
SPATA24,10.77042235,10.94060388,10.52172176,11.17014904,10.92893361,10.37429344,10.64652487,10.74083046,10.27850909
EDIL3,6.35375415,7.374577309,7.058916387,5.667547475,5.68510695,6.850823876,5.510652359,5.800176547,6.537387088
SH3D19,8.956581991,9.385518073,8.291488804,9.146702072,8.661318131,8.755044259,8.6188764,8.171087688,8.401027489
CCDC32,8.076458714,8.092357633,7.621959349,8.1460757,8.289859136,7.998210715,8.062231326,7.87872486,7.897475711
ALDH1A3,5.711423426,5.551912256,5.610018598,5.576484862,5.602212043,5.276230122,5.898631519,5.592739176,5.62688777
GVQW2,4.882027582,4.645447809,4.76517754,4.631941713,4.762996214,4.737249042,4.563945716,4.749820009,4.745929629
KANSL3,5.040999386,4.674751277,4.746400784,4.492584987,4.798100037,4.854321338,4.660704931,4.777361993,4.983307634
MAP3K20-AS1,5.543219868,5.879884945,10.05827664,5.894611817,5.5593937,4.70271285,5.603206893,5.390216877,6.458204521
PPM1H,6.325859283,5.996277627,5.929251449,6.442144863,5.883291605,6.708881639,6.307488985,6.518802895,6.092063514
LINC00703,5.96944645,6.007984655,5.486607595,5.692429463,5.840618667,5.647741829,5.710798417,5.693012754,5.883188292
LOC100506207,5.493105039,5.546942466,5.276718807,5.581546766,5.790564121,5.356785583,5.485707434,5.117373428,5.360551125
BANK1,6.381486132,7.011472875,6.772443244,6.964483376,7.521101835,6.357714485,6.411487465,6.501435131,6.884713228
PHEX-AS1,6.969403421,6.918313052,6.773747536,7.291982986,7.127380946,6.258872662,6.878238252,6.857681212,6.90532026
SPATA22,3.650922706,3.661711825,3.697783189,3.658536386,3.745256261,3.74698249,3.643597447,3.625445691,3.732724757
ZNF77,7.842976287,8.025048767,7.567498045,8.62067004,7.787634446,7.788105051,7.784602154,7.7557535,7.666200929
MALAT1,13.19501208,13.53973057,12.92526013,13.42272024,13.58944302,13.45653829,13.31719932,13.30561805,12.15500762
NOL4L,5.443821158,5.559037982,5.716189342,5.694176057,5.960526179,5.745185393,5.973693353,5.626242276,6.039528073
PDE1A,4.748945362,4.856172221,5.772493337,4.220145918,4.755252977,4.520310323,4.480441398,5.189743432,5.015333878
HMGA2,5.963306195,5.910189203,5.516678681,6.232008433,6.044745696,6.119460068,5.906852354,5.688310536,6.248605013
CH17-340M24.3,9.802015547,9.779580473,9.446356931,9.835294118,9.74024608,9.501952179,9.744000339,9.646405335,10.3133262
MPV17L,4.93305071,5.636374185,5.215536427,4.733393789,5.229899093,5.219284413,6.409833577,5.057176161,5.737639001
FOXN1,5.339829514,5.590042657,5.18805623,5.321663194,7.260722769,5.497133934,5.465595843,5.206689171,5.653888224
STX17-AS1,11.88782965,11.60424739,11.50264672,11.95583902,11.90122475,11.45678991,11.48911003,11.74993902,11.32162199
DOCK4,4.390998269,4.579481097,4.375270757,4.369136489,4.520365042,4.210445088,4.432690952,4.368522595,4.422143801
GLMP,5.985124518,5.79368258,6.601409808,5.376161454,5.576835909,5.678286225,5.916670295,6.378448526,6.697039341
MARF1,5.314130861,5.805535581,6.30502038,5.441809417,5.43173798,5.476434428,5.079233543,5.292347685,5.275138592
ZNF264,6.889022738,7.065250854,6.549827628,6.891080809,7.077259862,6.389326032,6.947559491,6.812301511,7.140607495
ZNF260,6.962842601,6.484328096,7.505993659,6.825310112,6.890704356,6.431777682,6.310693059,7.076716716,7.739261884
ATOH8,7.250667669,7.571850463,7.046214544,7.592791542,7.143541291,7.208680944,7.305933433,6.985033921,7.247206725
NRXN1,3.60095663,3.646135082,3.550036965,3.616000493,3.521702894,3.759820159,3.62679647,3.641003183,3.661650687
FAM13A-AS1,7.001343819,7.18392315,6.821527009,6.901086914,7.040641917,6.704965247,6.9874372,6.761348994,7.120378587
TMEM134,6.749681104,6.848145492,6.591062434,6.666793058,6.655597073,6.510765609,6.620979464,6.521050943,6.640250168
ZNF252P,6.878255208,6.696835723,7.084959428,6.491940461,5.859754374,5.566051464,6.009224448,5.123134015,5.882040016
SRRM3,4.816424427,4.483836257,4.704057,4.519270079,4.727367964,4.252546007,4.608785658,4.690264131,4.684588059
SERP2,6.425490396,6.149066289,5.78664892,6.363934753,6.075673586,6.352075546,6.370383994,6.122900356,6.581739762
VPS9D1-AS1,7.810386285,7.398557856,7.545069393,7.893345642,7.981971496,8.458841462,8.266394417,7.589621903,7.432385638
MAP4K4,6.729794381,6.38402516,6.303775698,6.775147086,6.912516737,6.708268837,6.70097027,7.164965657,6.156430636
ZBTB38,8.874391753,8.955565356,8.964431951,9.424432882,8.496667048,9.0152857,8.24520173,8.040816606,9.316719672
NOL3,6.46311748,6.80712577,7.246294351,7.437418803,6.768493442,6.921969982,6.684946009,7.379670704,6.873474129
BORCS5,4.302545616,4.673128625,5.041861472,4.504266819,4.491986317,4.587611477,4.409801674,4.424077213,3.811851687
ZNF620,3.960360352,3.951946868,3.96733308,4.193173082,4.12068951,3.896225989,4.008053084,3.855536715,4.137512566
SMCHD1,7.796944303,8.034697787,7.387645214,7.149022723,8.015178498,6.747374795,6.990471167,7.99684135,5.986995101
ZNF763,4.136048611,4.791871639,4.218380746,4.507434395,4.219682544,4.330458233,4.242325611,4.079643081,4.611166855
C2CD3,6.0420887,5.779651576,5.330331453,6.024068854,6.218705626,5.415468708,5.877804123,5.618733336,5.678336803
C12orf49,4.583467464,4.692377779,4.464001578,5.026261548,4.776516771,4.605629334,4.650237102,4.447973841,4.165048474
FAM120AOS,7.154506699,8.101856239,7.311756225,8.284462779,7.178308361,6.936359466,7.605207746,7.979467154,6.990427626
ZNF789,7.198279985,7.189382412,6.634161618,7.323138182,7.435250413,6.862364167,7.147297788,6.855981871,6.767267759
DNAH1,6.46297607,6.193645457,6.462453482,6.529923991,6.54351892,6.484766411,6.414528549,6.261626877,6.41765809
PIK3R6,6.439130936,6.639775994,6.248248296,6.595002483,7.202024642,6.315045002,6.623862739,6.682341266,6.488261154
RANBP10,7.294417239,6.80921643,6.730993975,6.986794278,7.272117754,6.919147279,6.93194894,6.974063757,7.243330827
NSMAF,6.878575682,6.605280096,7.066639057,6.703358473,6.469212748,6.709671352,6.617887103,6.06444584,6.64968392
MKL2,5.897871034,5.818522887,5.69902324,5.775502094,6.161833543,5.881146143,5.87516059,5.834386353,6.081886221
H2AFY,4.234351057,4.092668317,4.107420262,4.244898319,4.070025142,3.958941822,4.196699103,3.905491472,3.821580863
NFYC-AS1,6.981196006,6.932221469,6.92251743,6.976426841,6.922305673,6.830919705,6.764506216,6.839734251,6.927892072
TSPAN3,4.148926945,4.785432233,4.272463938,4.212159925,4.138290537,4.381758628,4.220262122,4.278023852,4.173065744
ZNF252P-AS1,5.780050591,5.928662664,5.495431199,5.964396675,5.991729579,5.468830348,5.842200963,5.755139943,5.675586911
FIRRE,6.144547215,5.963163632,5.965279842,6.016640958,6.208857859,5.684179931,6.147770525,5.78324817,5.776710556
AP2A1,6.317065851,6.747129246,6.413662945,6.43897514,6.525451262,7.215825789,6.543989957,6.655799115,6.348591814
FRY-AS1,4.100999149,4.0880677,4.178695588,4.14904111,4.078640865,4.21839234,4.220201211,3.944712777,4.083875628
NUTM2A-AS1,6.061117042,6.142618158,6.111152378,5.873294616,5.960272042,5.927271882,6.252381213,5.680017548,6.101417147
LOC101928307,4.945512551,5.151685655,4.753007826,5.341161825,4.910460841,4.965799231,5.092378626,5.07407142,5.168919095
NNT-AS1,6.920768401,6.17608298,7.229425964,7.465135826,6.639848088,6.918405984,6.475188369,6.865896004,7.749016752
TM2D1,4.60436771,4.82230578,4.904077218,4.492921034,4.69379709,4.775373286,5.006747766,4.772755512,4.609820149
ATAD2B,4.736746104,4.73371547,4.589255509,4.584570387,4.654275279,4.792380427,4.488978672,4.739392593,4.915243972
ZNF790-AS1,6.025065448,5.722263445,5.612648773,5.311703637,5.813991377,5.450800689,5.760941556,5.637630351,5.742501778
TMED5,4.258871851,4.508364983,4.295628635,4.662747404,4.590376359,4.218225592,4.759693232,4.297841869,4.136949919
ZNF664,7.171329319,7.188269919,7.104134614,7.31305061,6.944711606,6.692397189,7.08924671,7.476649938,6.991422236
LOC101929759,7.475554964,6.928303871,7.198245442,7.151839304,7.680076276,6.647319942,7.268764663,6.913255336,7.118037605
CCDC178,7.694368405,7.789877686,7.470838158,8.047026916,8.059063683,7.20119278,7.734711068,7.138608418,7.188589114
NBPF3,6.909124534,7.170645397,6.884148938,7.049324414,6.844908572,7.457249391,7.199527629,7.020292182,7.178022207
ZNF831,4.127399832,4.062613263,4.074626702,3.976207455,3.886587282,4.224820824,4.043807684,4.129027463,4.296325298
CARMN,5.792967538,6.292858767,6.399086399,5.946375441,6.404545267,6.297335632,5.958412653,7.073525191,5.233643005
SLC2A1-AS1,9.33974117,9.299050699,8.384917634,9.409794092,9.248606562,8.720998883,9.25985292,8.793325292,8.844041779
MAPKBP1,6.886000873,6.66724815,6.672189657,6.696623856,6.800339379,6.809696376,6.546809253,6.68341925,6.992191873
GVQW3,6.388140209,5.942924539,6.148795461,6.372389527,5.969614317,6.294001714,6.165646509,5.967293253,6.298128557
PNLIPRP3,4.093668002,3.977375849,4.015270425,4.123591425,4.034465048,4.187127917,4.075058881,4.06262531,4.196899111
LINC00565,5.49897372,5.888172837,5.397533367,5.899867475,5.911898682,5.542953096,5.705679344,5.61719941,5.752260454
LINC00908,5.719716329,5.45649914,5.499610345,5.444152427,5.505190681,5.742976131,5.683353201,5.653461959,5.956218298
DMRTA2,6.439907762,6.33797096,6.618348923,6.309877589,6.373209983,6.436549916,6.190071545,6.475850827,6.521104198
LOC100506885,6.365364344,6.380745143,6.206328352,6.564145454,7.135361246,5.867866618,6.270086511,5.941499413,5.685037217
DSE,4.37279746,4.236340574,4.079902382,4.316920105,4.266885468,4.379861799,4.112114234,4.225473666,4.207233272
LOC105377276,4.687644455,4.531820411,4.258118988,4.535168049,4.644846158,5.14369043,4.644428674,4.581458362,4.632207961
SREBF1,6.547811825,6.357566862,6.212459645,6.248155064,6.6373137,6.768008058,6.577632767,6.575124527,6.635440013
LINC00924,7.332286195,7.170281218,7.240337214,7.705080141,7.892455227,6.93037905,7.27586834,7.349942164,6.878985775
HTATSF1P2,4.254121239,4.019826219,4.311571467,3.716866417,3.772395334,4.313982169,3.800144625,4.586762318,4.391047816
IBA57,7.411067795,6.828220453,7.105237607,6.836401125,6.794085205,6.166037439,7.107846748,7.187182067,6.708706284
PLK5,7.685885602,7.235636615,7.024199339,7.520764859,7.536714425,7.489397087,7.498719057,7.561291754,7.23890786
RGMB-AS1,5.43997256,5.456346544,5.628066452,5.554723373,5.379442343,5.604367016,5.736824909,5.583797544,5.633683351
LINC00907,5.951377367,5.704251221,5.547614447,6.01390942,5.978271499,5.675451652,5.89822017,5.746990018,5.909847156
OSER1-DT,6.603490002,6.094349088,6.275259753,6.872448003,5.654832115,6.397845678,6.39983678,6.123373511,7.254373005
DESI2,7.895643899,8.137073977,7.947848759,8.371371489,7.997950152,7.859730288,8.158645523,8.027821755,7.958670337
PEX14,6.842270088,6.83542079,6.627563893,6.879475885,6.959385542,6.647511445,6.949601217,6.443607997,6.592483238
SEC23IP,5.261044619,5.545749288,5.59661198,5.449467733,5.699385309,5.36980394,5.572841142,5.51765567,5.497934228
SLC8A1-AS1,5.108732559,4.74403917,4.804328849,4.73036238,4.83521232,4.521468993,4.525028451,4.571199207,4.592174081
CLIP1,7.059870568,7.062018322,7.490328283,6.276181202,8.288252486,6.841520959,6.301694238,7.630850515,6.626842754
LINC00460,7.888097909,8.020391134,8.028782519,8.097454689,8.483461308,8.114534383,8.597671494,8.064974439,7.507279622
CARMIL1,5.310699189,5.171066299,5.131783065,5.11751614,5.187075473,5.282812092,5.036655987,5.083738307,4.929549572
GTF2H5,4.051909562,3.953872077,4.100896804,4.195072834,4.154900904,4.029582389,4.040275597,4.092300784,4.251515413
ZNF704,5.577149229,5.491580362,5.869056052,5.470866078,5.628776954,5.372772247,5.859846426,5.390388852,5.689572937
ZNF765,8.07559981,7.638065259,7.668776046,8.003135138,7.630571758,7.942826962,7.913890501,8.031010839,8.339565365
CACNA1A,5.05680873,4.722431473,5.126503236,5.105212194,4.896705782,5.505141983,4.944621144,5.075704202,5.219017613
CEP164,8.15255203,7.179334439,7.895151177,7.127228724,7.662389181,8.134401348,8.148776201,7.80081515,8.218575774
SNORA78,7.953207413,7.645723459,7.522391107,7.513767298,7.534772411,8.094336399,7.664912699,7.928353654,7.700170071
IFT80,7.340445234,7.346028471,8.443081866,7.715702677,7.993387512,7.146291304,7.477492903,7.765277242,8.146023013
CEPT1,3.912116839,3.975804302,4.121421605,3.938815728,3.945186931,3.915934397,3.881415265,3.857839715,3.853418839
RRP8,6.290227497,5.886383869,5.942744639,6.271315523,6.182812549,6.167481759,6.311536644,6.362909023,6.405535959
FAT3,4.157580016,4.351768468,4.349935246,4.173941243,4.083695416,4.246304298,4.119625889,4.047761738,3.912525836
HCG18,6.548569275,6.686559225,6.950708694,6.832028393,6.744031407,6.549094423,6.475725703,6.603450053,6.36470057
RPL32P3,7.280791069,7.060802278,7.140615984,6.849946303,7.187977257,6.651835177,7.217204026,6.752589581,7.10803404
THEMIS,5.481132906,5.190782472,5.450704247,5.192464176,5.378921685,4.957917229,5.200286865,5.049371002,5.292549727
UBALD1,5.648298644,5.513047363,5.579698543,5.607528418,5.56994201,6.27545267,5.709316686,6.24570394,5.777969057
LOC100130992,3.915123083,3.799508377,3.872343996,3.808937175,3.828613542,3.70948129,3.733764013,3.795698067,3.921905511
ANKRD20A12P,7.592800509,7.369661034,7.027072857,7.75812447,7.573515193,7.287206862,7.820029399,7.396567154,7.419420151
MAP3K11,8.25630403,8.071631167,7.524719912,8.574299438,8.154916734,7.437205625,8.213504572,7.727787526,7.987403059
C18orf21,4.152936137,4.507196609,4.011279243,4.379012285,4.238670652,4.029078705,4.201600558,4.092582884,4.089496458
FOXP1,7.46878367,7.830752873,7.138665816,7.851623178,7.61954718,6.983739464,7.224725103,8.138091299,7.34372018
MORF4L2-AS1,7.031378423,7.089776674,6.904202842,7.271428821,7.617561257,6.771037881,7.154192504,6.92166841,7.208773342
CCDC163,7.339068987,7.150298755,7.215468386,7.149282393,7.329589189,6.87652691,7.282345381,7.023728299,7.330730375
CNTLN,4.197001535,4.266518568,4.673054758,4.295808344,4.368494023,4.234113585,4.41668249,4.104232501,4.694954463
LOC101928504,4.871280602,4.877831982,4.695720808,4.91464184,5.019426156,4.504671738,4.918066081,4.572157959,4.859143035
LOC100507351,5.667194927,6.303503202,5.612518086,5.639066745,5.66126466,5.700935708,5.883240502,5.637239147,5.675832218
PTPRE,4.544920877,4.391105015,4.644152401,4.195761853,4.637733325,4.73260969,4.461385978,4.819840794,4.757535078
C3orf52,7.064136492,8.061313365,6.725846001,7.120347069,6.955260606,6.562680319,6.883727961,6.996687655,6.709905154
EFCAB14,4.895180497,4.961037806,4.879424772,4.50638603,4.841966662,4.711104196,4.737118863,4.774598268,5.361950328
SEPT9,6.052270816,5.695295833,5.689633052,6.017286019,6.080327344,6.307039497,6.082044646,6.040718334,5.462898034
PPP1R26-AS1,6.002832051,6.815773493,6.793474871,7.008140692,6.037359766,6.614195162,6.514894589,6.395407242,6.912184877
CYP4F35P,7.466151182,7.894463011,7.178549666,7.622598396,7.774419852,7.340530193,7.707079125,7.430914048,7.520311277
EXOSC10,7.673163778,7.698133409,7.529718776,8.042283442,7.365194408,7.486658993,7.69793531,7.456930732,7.384641174
LINC01018,6.752556615,6.937130746,6.678338601,7.150950886,6.873996107,6.702891154,7.205109675,6.757079068,6.680041092
SIRPB2,5.260507179,5.056558378,5.411166472,5.177905295,5.502290109,5.567870023,5.283372367,6.023870771,5.592638634
DHX36,4.766068834,5.28025987,5.168161437,5.206186082,5.249142217,5.718186994,5.429916865,5.354550165,4.970553902
NDUFB6,5.179051012,4.931751066,5.256018226,4.82948511,4.860664943,4.405845077,4.82668347,4.639797305,4.470684414
EXOSC1,4.181202728,4.591637892,4.360800251,4.798775547,4.555303499,4.977143762,4.437513819,4.54315148,4.236330715
LOC100128288,3.87670626,3.951519737,4.122845189,3.968612016,3.761677592,3.977962074,3.951285533,3.994165991,3.99652976
HCG27,6.094439568,6.546100733,5.715869256,6.28376859,6.233684518,5.771813119,6.036431697,5.874116903,5.867868616
CGAS,6.166260746,6.272971238,7.30093481,6.839574891,7.105635994,6.231423478,7.388290936,6.95262521,6.294275751
PAK2,8.316371125,8.192743834,8.063986716,7.633167298,8.236691073,8.61950101,8.228928036,7.975993683,7.82424095
ZNF611,4.956568494,4.798966263,4.93761752,5.039555272,4.975677524,4.932746563,4.889144636,5.127858773,5.24859345
FNIP1,4.743049377,5.081693241,5.356433358,5.282959938,5.203513663,5.339894783,5.400407076,5.42653053,5.144326269
CACNA1G-AS1,7.229754433,7.218690608,7.108086528,7.629661814,7.413052477,7.316495481,7.378076073,7.331687527,7.357739241
