X1,X2
TRIM9,UBE2O
ANAPC7,NEDD4
TRIM9,UBE2M
FBXO44,MIB2
TRIM9,UBE2S
TRIM9,UBE2F
KLHL9,UNKL
TRIM9,UBE2K
TRIM9,UBE2H
TRIM9,UBE2B
FBXL12,KBTBD7
TRIM9,UBE2C
FBXL12,KBTBD8
TRIM9,UBE2A
FBXL14,RNF220
ASB15,FBXO9
FBXL5,UBE2D3
ASB15,FBXO6
FBXL5,UBE2D2
ASB15,FBXO7
ASB15,FBXO4
FBXL5,UBE2D4
FBXL14,RNF213
FBXL12,KBTBD6
CUL3,LRSAM1
ASB15,FBXO2
FBXL5,UBE2D1
FBXL14,RNF217
SAR1B,SEC31A
FBXL12,SH3RF1
ANAPC7,GAN
FBXO44,UBE2J1
FBXO44,UBE2J2
ASB6,UBE2L6
MKRN1,RNF144B
ASB6,UBE2L3
KLHL3,WSB1
TRIM9,UBE4A
ASB16,RLIM
RNF6,SMURF2
ASB1,KCTD6
TRIM4,ZBTB16
KBTBD8,RPS27A
KLHL20,ZNRF1
FBXO6,KLHL11
KLHL20,ZNRF2
FBXO6,KLHL13
RNF6,SMURF1
FBXW4,UNKL
ARIH2,LMO7
ASB6,UBE2J2
ASB6,UBE2J1
ASB11,UBE2L3
ASB11,UBE2L6
NEDD4L,UBOX5
FBXL3,SMURF1
FBXL3,SMURF2
FBXO6,KLHL21
FBXO6,KLHL22
FBXO6,KLHL20
FBXO6,KLHL25
STUB1,ZNRF1
FBXL18,HECTD3
FBXL18,HECTD2
FBXO44,UBE2G2
FBXL18,HECTD1
FBXO44,UBE2G1
FBXL13,TRIM11
KBTBD6,SH3RF1
STUB1,ZNRF2
ASB14,KLHL21
FBXO2,TRIM71
ASB14,KLHL22
ASB14,KLHL20
KLHL9,TRAF7
ASB14,KLHL25
CUL5,RNF217
CUL5,RNF213
FBXL5,RNF213
RBBP6,RNF6
RBBP6,RNF7
BTRC,RNF34
RBBP6,RNF4
KLHL13,MIB2
FZR1,KBTBD6
FBXO10,NEDD4L
KLHL13,RCHY1
FZR1,KBTBD7
FZR1,KBTBD8
CUL1,SPSB4
UBA52,UBE2J2
FBXO2,TRIM69
UBA52,UBE2J1
FBXL5,RNF217
FBXL22,UBAC1
CUL1,SPSB2
LONRF1,RBCK1
CUL1,SPSB1
KBTBD8,SIAH2
FBXO2,TRIM63
KBTBD8,SIAH1
ASB6,UBE2G2
FBXO41,TRIP12
ASB4,SMURF1
BTRC,RNF41
CUL5,RNF220
ASB4,SMURF2
ASB6,UBE2G1
FBXO2,TRIM50
ASB15,GAN
HERC4,KEAP1
FBXO22,FBXO7
FBXL22,SIAH1
FBXO22,FBXO6
FBXO22,FBXO4
FBXL22,SIAH2
BTRC,RNF14
FBXW11,MYLIP
KLHL13,STUB1
FBXL8,KLHL25
UBAC1,UNKL
FBXL8,KLHL22
UBA52,UBE2L3
FBXL8,KLHL21
FBXL8,KLHL20
FBXO22,FBXO9
FBXO2,TRIM41
ASB6,UBE2E3
ASB6,UBE2E2
ASB6,UBE2E1
FBXL5,RNF220
FBXO2,TRIM37
ASB3,HECW2
MYD88,SNAP23
BTRC,RNF25
ASB15,FBXW8
ASB15,FBXW9
FBXL8,KLHL13
FBXO2,TRIM36
FBXL8,KLHL11
ASB15,FBXW7
ASB14,SH3RF1
ASB15,FBXW4
ASB15,FBXW5
ASB15,FBXW2
FBXO2,TRIM32
KLHL9,TRAIP
CUL7,KCTD6
ASB6,UBE2D2
ASB6,UBE2D1
UBA52,UBE2E3
ANAPC2,MEX3C
ASB6,UBE2D4
ASB6,UBE2D3
ASB11,UBE2E3
ASB11,UBE2E2
RNF41,SMURF2
RNF41,SMURF1
ASB15,BTRC
FBXO2,TRIM21
FBXO30,RNF41
UBA52,UBE2D4
FBXO30,RNF34
ANAPC13,DTX3L
KLHL13,TRIM4
ASB11,UBE2G1
ASB11,UBE2G2
KLHL13,TRIM9
FBXO2,TRIM11
UBA52,UBE2E2
FBXO30,RNF25
HUWE1,SH3RF1
ANAPC11,FBXW4
FBXO30,RNF14
ANAPC11,FBXW2
ASB7,ZBTB16
ASB11,UBE2D2
ANAPC11,FBXW8
ASB11,UBE2D1
ANAPC11,FBXW7
ASB11,UBE2D4
ASB11,UBE2D3
ANAPC11,FBXW5
ANAPC11,FBXW9
CDC34,MKRN1
ASB11,UBE2E1
UBA52,UBE2G2
UBA52,UBE2G1
FBXO15,UBOX5
HERC5,SMURF2
FBXL5,UBE2R2
HERC5,SMURF1
ASB14,HERC6
FBXO41,UBR2
FBXO41,UBR1
ASB14,HERC4
ASB14,HERC5
FBXO41,UBR4
CBLB,RNF14
ASB9,SH3RF1
UBA52,UBE2R2
HERC4,PJA2
HERC4,PJA1
SMURF1,TRAIP
ASB14,HERC2
ANAPC4,SPSB4
ASB14,HERC1
FBXO44,UBE2V2
ANAPC4,SPSB2
ANAPC4,SPSB1
ANAPC13,FBXO2
KLHL5,TRIM4
KLHL5,TRIM9
CBLB,RNF25
UBA52,UBE2Q2
UBA52,UBE2Q1
CUL5,RNF182
CDC20,GAN
CUL5,RNF19A
CBLB,RNF34
CUL5,RNF19B
HECTD1,UBAC1
ASB12,ZBTB16
ASB4,HUWE1
FBXO10,STUB1
ITCH,WWP1
FBXO9,RLIM
ANAPC13,FBXO9
ANAPC13,FBXO7
ANAPC13,FBXO6
ANAPC13,FBXO4
HERC2,MEX3C
CBLB,RNF41
FBXO6,SH3RF1
DTX3L,UBOX5
LONRF1,UBC
LONRF1,UBB
ASB4,NEDD4
CDC16,ZBTB16
HECTD1,SIAH1
HECTD1,SIAH2
CD36,IKBKG
CUL5,RNF138
CD36,IKBKB
HECTD3,UBAC1
CUL5,RNF130
ANAPC11,FBXO7
ANAPC11,FBXO6
DET1,FBXO10
GAN,LNX1
ANAPC11,FBXO9
ANAPC7,SOCS1
ANAPC7,SOCS3
FBXO10,RCHY1
RBCK1,RNF7
RBCK1,RNF6
LNX1,RBBP6
RBCK1,RNF4
FBXO6,WWP1
RNF126,UBA52
HECTD3,SIAH1
HECTD3,SIAH2
ASB2,GAN
FBXL16,LRRC41
FBXL5,UBE2Q2
FBXL5,UBE2Q1
RNF213,UBAC1
ANAPC11,FBXO4
ANAPC11,FBXO2
ANAPC13,FBXL8
FBXL18,LNX1
ANAPC13,FBXL7
RNF213,SIAH2
ANAPC13,FBXL5
RNF19B,SH3RF1
RNF213,SIAH1
ANAPC13,FBXL4
ANAPC13,FBXL3
NEDD4,SIAH1
NEDD4,SIAH2
UBE2H,ZNRF1
UBE2H,ZNRF2
SIAH1,TRIP12
ASB11,UBE2R2
CDC27,MYLIP
FBXO22,MEX3C
ANAPC11,FBXL5
ANAPC11,FBXL4
DET1,FBXO44
ANAPC11,FBXL3
DET1,FBXO41
FBXL14,RNF19B
ANAPC11,FBXL8
DET1,FBXO40
FBXL14,RNF19A
ANAPC11,FBXL7
FBXL5,UBE2J1
FBXO6,SKP2
FBXL5,UBE2J2
FBXL16,UNKL
FBXO44,UBE2L3
FBXO6,SKP1
CDC20,HECTD2
CDC20,HECTD1
FBXL22,UBA52
FBXO44,UBE2L6
CDC20,HECTD3
DET1,FBXO27
HUWE1,MEX3C
DET1,FBXO32
CCNF,ITCH
DET1,FBXO31
DET1,FBXO30
FBXL14,RNF182
DET1,FBXO17
DET1,FBXO15
DET1,FBXO22
ASB6,UBE2V2
DET1,FBXO21
FBXL5,UBE2L6
NEDD4,UBAC1
FBXL5,UBE2L3
ASB11,UBE2Q1
FBXW12,LMO7
ASB11,UBE2Q2
FBXO44,UBE2R2
ASB11,UBE2V2
CUL1,KEAP1
FBXL5,UBE2E3
ANAPC7,RBCK1
FBXL5,UBE2E2
FBXL5,UBE2E1
SMURF1,TRAF7
FBXO44,UBE2Q2
FBXO44,UBE2Q1
CUL2,MYLIP
FBXW8,TRIP12
UBE2F,ZNRF2
UBE2F,ZNRF1
UBE2V2,WSB1
FBXL5,UBE2G2
FBXL5,UBE2G1
ASB4,SOCS1
ASB4,SOCS3
SPSB4,UBOX5
ANAPC5,MYLIP
DZIP3,MYLIP
BTBD1,MYLIP
ASB6,UBE2R2
ANAPC2,DTX3L
RNF130,VHL
FBXO32,UBE2L6
FBXO32,UBE2L3
FBXW8,ITCH
RNF220,RPS27A
ASB10,ITCH
DET1,LRSAM1
ANAPC2,SIAH2
ANAPC2,SIAH1
FBXO32,UBE2J1
FBXO32,UBE2J2
CDC27,RNF19A
CDC27,RNF19B
MIB2,RBX1
CUL2,MEX3C
CDC27,RNF182
FBXO9,MKRN1
FBXO27,MGRN1
HERC5,SIAH2
HERC5,SIAH1
CDC27,RNF130
ANAPC2,UBAC1
ASB8,RNF19A
ASB8,RNF19B
FBXO21,SPSB2
FBXO41,LNX1
CDC27,RNF138
FBXO21,SPSB1
FZR1,VHL
UBE2W,UBR4
UBE2W,UBR2
UBE2W,UBR1
FBXO21,SPSB4
KLHL22,ZNRF1
KLHL22,ZNRF2
ASB14,UBC
UBE2D2,WSB1
ASB14,UBB
CDC27,RNF126
CDC27,RNF123
CUL5,SMURF2
ASB8,RNF182
CUL5,SMURF1
KBTBD8,LONRF1
CDC26,SPSB2
CDC26,SPSB1
FBXL14,UBE2V2
CDC26,SPSB4
KLHL3,NEDD4L
HERC5,UBAC1
PJA1,UNKL
ASB1,RNF144B
CUL5,HACE1
CCNF,TRIM4
CCNF,TRIM9
KBTBD8,SMURF2
KBTBD8,SMURF1
SAR1B,SEC13
ANAPC11,BTRC
CDC20,FBXO2
CDC20,FBXO4
CDC20,FBXO7
CDC20,FBXO6
BTBD1,SOCS3
CDC20,FBXO9
BTBD1,SOCS1
ASB17,FBXO4
ASB17,FBXO2
UBE2R2,UNKL
SIAH1,UBE2C
SIAH1,UBE2F
FBXO32,UBE2D1
FBXO32,UBE2D2
SIAH1,UBE2B
SIAH1,UBE2A
ASB17,FBXO9
SIAH1,UBE2K
SIAH1,UBE2N
ASB17,FBXO7
CDC20,FBXL4
SIAH1,UBE2M
ASB17,FBXO6
CDC20,FBXL3
SIAH1,UBE2H
CDC20,FBXL5
CDC20,FBXL8
CDC20,FBXL7
SIAH1,UBE2S
SIAH1,UBE2U
KLHL2,TRIM9
SIAH1,UBE2O
KLHL2,TRIM4
SIAH1,UBE2W
SIAH1,UBE2Z
SIAH1,UBE3A
TRIM4,ZNRF2
TRIM4,ZNRF1
SIAH1,UBE3C
SIAH1,UBE3B
ASB6,MKRN1
FBXL15,TRIM9
FBXO17,TRAIP
FBXL15,TRIM4
BTBD1,NEDD4
SIAH1,UBE4A
FBXW11,FBXW12
UBE3B,UBE3C
FBXL14,UBE2R2
FBXL18,LRRC41
FBXO10,KLHL11
FBXO10,KLHL13
FBXL20,RLIM
BTBD1,HUWE1
FBXL16,WSB1
FBXW4,HECW2
ASB17,FBXL5
ASB17,FBXL4
ASB17,FBXL3
KLHL11,LRRC41
ASB17,FBXL8
ASB17,FBXL7
ASB8,RNF111
FBXL13,UBB
FBXL13,UBC
ASB8,RNF114
ASB8,RNF115
FBXO17,ZBTB16
FBXL7,FZR1
KLHL25,MEX3C
ASB5,UNKL
FBXO32,UBE2G1
FBXO32,UBE2G2
FBXL14,UBE2Q1
FBXL14,UBE2Q2
FBXL5,SKP1
FBXL5,SKP2
ASB8,RNF138
FBXO44,MEX3C
ASB8,RNF130
FBXO32,UBE2D3
FBXO32,UBE2D4
KLHL25,UNKL
ASB8,RNF123
FBXO32,UBE2E2
ASB8,RNF126
FBXO32,UBE2E3
FBXO32,UBE2E1
ASB8,UBE2V2
FBXO17,TRAF7
SEC61A1,SEC61B
RNF14,SPSB1
RNF14,SPSB2
RNF14,SPSB4
CDC27,UBE2R2
FBXL14,KCTD6
SEC61A1,SEC61G
FBXO32,RNF111
FBXL14,UBE2L6
FBXO15,RNF25
ANAPC4,DET1
FBXW4,UBOX5
FBXL14,UBE2L3
DZIP3,FBXW4
DZIP3,FBXW5
DZIP3,FBXW2
FBXW12,UNKL
DZIP3,FBXW8
DZIP3,FBXW9
DZIP3,FBXW7
DET1,RNF7
FBXO15,RNF14
DET1,RNF4
DET1,RNF6
FBXL7,LRRC41
FBXO22,ZBTB16
KLHL3,LONRF1
CUL3,TRIM4
ASB3,TRAF7
CUL3,TRIM9
FBXL14,UBE2J2
ASB2,CCNF
FBXO10,RNF25
FBXO15,RNF41
UBE2M,UBE4A
FBXL14,UBE2J1
HUWE1,RNF144B
UBE2M,UBE3C
UBE2M,UBE3B
CDC34,KLHL2
UBE2M,UBE3A
KLHL11,UNKL
ARIH2,CDC20
CDC34,KLHL9
ARIH2,CDC26
CDC34,KLHL3
CDC34,KLHL5
ARIH2,CDC23
ARIH2,CDC16
FBXO15,RNF34
FBXO10,RNF14
HECW2,MYLIP
HERC6,UNKL
RBCK1,SPSB1
FBXW5,UBE4A
FBXO10,KLHL22
CDC27,UBE2V2
FBXO10,KLHL25
RBCK1,SPSB2
FBXO10,KLHL21
FBXO10,KLHL20
RBCK1,SPSB4
ASB5,TRIM21
FBXO10,RNF41
CDC34,RNF144B
ASB11,HECTD1
ASB11,HECTD2
ASB11,HECTD3
ASB11,SMURF1
FBXO10,RNF34
FBXO7,MGRN1
ASB5,TRIM11
ASB11,SMURF2
ASB1,RBBP6
FBXO27,LNX1
FBXW5,UBE2H
UBR4,ZBTB16
FBXW5,UBE2F
FBXW5,UBE2C
FBXW5,UBE2B
FBXW5,UBE2A
FBXO32,RBX1
CUL2,FBXW2
DZIP3,MEX3C
CUL2,FBXW9
CUL2,FBXW8
ASB5,TRIM41
CUL2,FBXW7
CUL2,FBXW5
CUL2,FBXW4
FBXW5,UBE3A
HACE1,KBTBD6
HACE1,KBTBD7
HACE1,KBTBD8
FBXW5,UBE2Z
FBXW5,UBE3C
FBXW5,UBE3B
SPSB4,WWP1
FBXW5,UBE2O
ASB5,TRIM36
FBXL14,UBE2G1
FBXW5,UBE2N
ASB5,TRIM37
FBXL14,UBE2G2
FBXW5,UBE2M
FBXW5,UBE2K
SPSB1,UBC
FBXW5,UBE2W
SPSB1,UBB
FBXW5,UBE2U
FBXW5,UBE2S
ASB5,TRIM32
SPSB4,STUB1
FBXL3,RNF217
TRIM41,UBE2A
FBXL14,UBE2D1
FBXL14,UBE2D2
TRIM41,UBE2C
FBXL3,RNF213
FBXL14,UBE2D3
TRIM41,UBE2B
TRIM41,UBE2M
LONRF1,NEDD4
TRIM41,UBE2O
ANAPC5,MIB2
TRIM41,UBE2N
FBXW8,RNF4
TRIM41,UBE2S
UBE2D1,UBR4
FBXL14,UBE2D4
DZIP3,FBXO4
DZIP3,FBXO2
FBXW8,RNF7
TRIM41,UBE2F
FBXW8,RNF6
TRIM41,UBE2H
FBXO32,RNF182
TRIM41,UBE2K
FBXO15,UNKL
CBLB,ZNRF2
CBLB,ZNRF1
FBXL14,UBE2E1
TRIM41,UBE3B
HUWE1,UNKL
FBXL14,UBE2E2
DZIP3,FBXO9
TRIM41,UBE3A
FBXL14,UBE2E3
DZIP3,FBXO6
DZIP3,FBXO7
TRIM41,UBE3C
UBE2D1,UBR1
TRIM41,UBE2U
FBXL5,UBB
UBE2D1,UBR2
CDC27,UBE2J1
FBXL5,UBC
TRIM41,UBE2W
CUL7,UBR4
CDC27,UBE2J2
CUL7,UBR2
TRIM41,UBE2Z
CUL7,UBR1
KLHL5,RNF220
CDC27,RNF115
CDC27,RNF114
CDC27,RNF111
TRIM41,UBE4A
FBXL4,LMO7
FBXO32,UBE2R2
KLHL5,RNF213
KLHL5,RNF217
CUL2,FBXL8
CUL2,FBXL7
FBXW7,KBTBD8
RCHY1,TRIP12
FBXW11,UBR2
FBXW7,KBTBD7
CUL2,FBXL5
FBXW7,KBTBD6
FBXW11,UBR1
CUL2,FBXL4
FBXW11,UBR4
CUL2,FBXL3
STUB1,UBOX5
ASB17,MEX3C
HECTD2,HECTD3
FBXL5,WWP1
FBXO32,UBE2Q2
CDC27,UBE2L3
FBXO32,UBE2Q1
CDC27,UBE2L6
GAN,RBBP6
SMURF1,ZNRF1
SMURF1,ZNRF2
ARIH2,CDC34
FBXO31,KBTBD6
FBXO31,KBTBD7
FBXL13,UBOX5
FBXO31,KBTBD8
DZIP3,FBXL7
FBXW12,LONRF1
DZIP3,FBXL8
ARIH2,CDC27
DZIP3,FBXL5
DZIP3,FBXL3
DZIP3,FBXL4
FBXW9,MEX3C
FBXO32,RNF138
ANAPC10,LRRC41
FBXL20,ZBTB16
CUL2,FBXO9
CUL2,FBXO7
CUL2,FBXO6
ASB3,TRAIP
FBXO32,UBE2V2
ASB9,CCNF
CUL2,FBXO4
FBXO32,RNF130
DET1,ITCH
FBXO32,RNF126
BTRC,KBTBD7
CUL2,FBXO2
BTRC,KBTBD8
BTRC,KBTBD6
RNF130,UNKL
CDC27,UBE2Q1
CDC27,UBE2Q2
NEDD4,UNKL
FBXO32,RNF123
FBXL3,RNF220
CDC20,FBXW2
CDC20,FBXW5
CDC20,FBXW4
CDC20,FBXW7
FBXO32,RNF114
CDC20,FBXW9
CDC20,FBXW8
FBXO32,RNF115
CDC16,PJA1
CDC16,PJA2
HECTD3,NEDD4L
FBXO44,FBXO9
FBXO44,FBXO6
FBXO44,FBXO7
FBXO21,WSB1
FBXL3,UBE2Q2
FBXL3,UBE2Q1
FBXO32,ZNRF1
FBXO32,ZNRF2
CUL5,FBXO10
CUL5,FBXO17
CUL5,FBXO15
CDC27,MIB2
KLHL2,RCHY1
CCNF,STUB1
KLHL2,STUB1
FBXL3,UBE2R2
CUL5,FBXO22
CUL5,FBXO21
CDC23,FBXW12
CUL5,FBXO27
CDC23,FBXW11
MIB2,RPS27A
KCTD6,SKP2
KCTD6,SKP1
CUL5,FBXO31
CUL5,FBXO30
ASB2,RNF7
CUL5,FBXO32
ASB2,RNF4
KBTBD6,MEX3C
ASB2,RNF6
UBE2K,WWP1
ASB9,PJA2
ASB9,PJA1
CDC27,UBE2D2
CDC27,UBE2D3
ASB13,DTX3L
CDC27,UBE2D4
FBXW12,WSB1
CUL5,FBXO41
CUL5,FBXO40
RNF130,UBB
RNF130,UBC
ASB15,SIAH1
KBTBD6,SKP2
KBTBD6,SKP1
CDC27,UBE2E3
RLIM,UBA52
CDC27,UBE2E2
CDC34,HECTD2
CDC34,HECTD3
CDC34,HECTD1
NEDD4L,RNF34
NEDD4L,RNF41
HECW2,KBTBD7
HECW2,KBTBD8
GAN,RBCK1
ASB15,SIAH2
KLHL5,UBOX5
FBXO2,HUWE1
RNF4,SKP2
RNF4,SKP1
FBXL14,RPS27A
RNF220,RNF7
HERC5,SH3RF1
HECW2,KBTBD6
RNF220,RNF4
RNF7,TRIM63
RNF220,RNF6
TRIM50,TRIP12
CDC27,UBE2G1
ASB15,UBAC1
CDC27,UBE2G2
RNF7,TRIM69
FBXL3,UBE2L6
FBXO27,LRSAM1
RNF7,TRIM71
FBXL3,UBE2L3
CBLB,GAN
FBXO44,RPS27A
ANAPC7,RLIM
HERC4,HERC5
HERC4,HERC6
RNF7,TRIM36
RNF7,TRIM37
LRRC41,SIAH1
RNF7,TRIM41
ASB13,LRRC41
HERC5,LRSAM1
ASB6,FBXL19
HLA-B,SEC13
ASB6,FBXL18
ASB6,FBXL16
FBXO21,HERC2
FBXO21,HERC1
MEX3C,MKRN1
FBXO21,HERC4
LRRC41,SIAH2
ASB6,FBXL15
ASB6,FBXL14
ASB6,FBXL13
ASB6,FBXL12
TRIM63,UBA52
ANAPC4,FBXW11
HERC5,RPS27A
FBXL3,UBE2J2
FBXW12,TRIM11
RNF7,TRIM50
FBXO21,HERC6
FBXO21,HERC5
FBXL3,UBE2J1
ANAPC4,FBXW12
ASB10,SIAH2
ASB10,SIAH1
FBXL3,UBE2Z
FBXL3,UBE2U
LRRC41,UBAC1
FBXL3,UBE2W
FBXL3,UBE2S
FBXL3,UBE2M
FBXL3,UBE2G2
RNF7,TRIM21
FBXL3,UBE2G1
FBXL3,UBE2O
FBXO44,RNF144B
FBXL3,UBE2N
ASB8,RNF213
FBXL3,UBE2H
FBXL3,UBE2K
ASB8,RNF217
ASB16,GAN
FBXL3,UBE2F
FBXL3,UBE2A
NEDD4L,RNF14
FBXL3,UBE2C
FBXL3,UBE2B
FBXL3,UBE4A
FBXL14,PJA2
FBXL14,PJA1
RNF7,TRIM32
PJA1,WSB1
UBA52,UBOX5
FBXL3,UBE3B
FBXL21,SMURF2
FBXL3,UBE3A
NEDD4L,RNF25
FBXL21,SMURF1
UBE2Z,ZBTB16
FBXL3,UBE3C
FBXL5,RPS27A
RNF182,SKP2
RNF182,SKP1
FBXW12,TRIM41
FBXL3,UBE2E3
FBXL3,UBE2E2
FBXL3,UBE2E1
ASB4,FBXW12
ASB17,DTX3L
ASB4,FBXW11
ASB10,UBAC1
FZR1,MIB2
FBXL15,UBR1
FBXL15,UBR2
FBXL15,UBR4
CCNF,RCHY1
RNF7,TRIM11
FBXW12,TRIM50
ASB8,RNF220
ASB6,FBXL22
ASB6,FBXL21
ASB6,FBXL20
FBXW12,TRIM21
TRIM50,UBOX5
HLA-C,SNAP23
LONRF1,MGRN1
FBXO40,SPSB1
FBXL3,UBE2D4
FBXO40,SPSB2
FBXW12,TRIM36
FBXW12,TRIM37
FBXO40,SPSB4
FBXW12,TRIM32
FBXL3,UBE2D3
ASB10,CBLB
FBXL3,UBE2D2
FBXL3,UBE2D1
FBXO4,MYLIP
CUL7,KLHL2
CUL3,GAN
FBXL15,RCHY1
CUL7,KLHL3
CUL7,KLHL5
DTX3L,RNF41
CUL7,KLHL9
SPSB4,TRIM9
UBE2R2,UBOX5
SPSB4,TRIM4
ASB8,UBE2Q2
ASB16,KLHL11
DTX3L,RNF34
ASB8,UBE2Q1
ASB16,KLHL13
HERC2,TRIM50
KLHL22,TRAIP
FBXW9,LRSAM1
ANAPC13,KLHL20
ANAPC13,KLHL22
ANAPC13,KLHL21
ANAPC13,KLHL25
FBXO22,UBE2A
RNF126,RNF19B
FBXO22,UBE2C
FBXO22,UBE2B
RNF126,RNF19A
HERC2,TRIM69
FBXO22,UBE2F
FBXO22,UBE2H
FBXW5,LRRC41
FBXO22,UBE2K
FBXO22,UBE2M
HERC2,TRIM63
FBXO22,UBE2O
FBXO22,UBE2N
FBXO22,UBE2S
TRIM37,UBE2K
TRIM37,UBE2F
FBXO22,UBE2U
ANAPC13,KLHL11
CDC23,ZBTB16
TRIM37,UBE2H
FBXO22,UBE2W
ANAPC13,KLHL13
TRIM37,UBE2B
TRIM37,UBE2A
TRIM37,UBE2C
FBXO22,UBE2Z
TRIM37,UBE2Z
FBXO22,UBE3B
UBC,UBE2Q1
FBXO22,UBE3A
ASB2,CBLB
UBC,UBE2Q2
FBXO22,UBE3C
TRIM37,UBE2U
TRIM37,UBE2W
HERC2,TRIM71
TRIM37,UBE2S
FBXO7,MIB2
TRIM37,UBE2N
TRIM37,UBE2M
ASB5,STUB1
TRIM37,UBE2O
FBXL15,STUB1
RNF126,RNF182
TRIM37,UBE3C
TRIM37,UBE3B
GAN,SOCS3
FBXO22,UBE4A
TRIM37,UBE3A
GAN,SOCS1
FZR1,MKRN1
UBC,UBE2R2
ASB16,KLHL25
KLHL5,LRRC41
ASB16,KLHL22
ASB16,KLHL21
ASB8,UBE2R2
ASB16,KLHL20
SPSB1,VHL
FBXL8,UBE2W
FBXL8,UBE2Z
FBXO6,TRAF7
FBXL8,UBE2S
HERC5,UBA52
FBXL8,UBE2U
ASB8,UBE2L6
FBXL8,UBE2O
FBXL8,UBE2K
KLHL22,TRAF7
FBXL8,UBE2M
ASB8,UBE2L3
FBXL8,UBE2N
FBXL8,UBE2H
FBXL8,UBE2C
RLIM,SIAH1
FBXL13,RBX1
RLIM,SIAH2
FBXL8,UBE2F
RNF19B,SOCS1
FBXL8,UBE2A
RNF19B,SOCS3
FBXL8,UBE2B
DZIP3,HECTD2
DZIP3,HECTD1
UBE3B,UBE4A
FBXL7,GAN
DZIP3,HECTD3
FBXL8,UBE3A
FBXL8,UBE3B
FBXL8,UBE3C
KLHL11,MEX3C
FBXL18,KLHL9
DTX3L,RNF14
KCTD6,WWP1
RLIM,UBAC1
FBXL18,KLHL5
DTX3L,RNF25
FBXL18,KLHL3
RNF126,RNF138
FBXL18,KLHL2
GAN,NEDD4
RNF126,RNF130
KLHL2,UBE2D1
FBXO6,TRAIP
CDC27,RNF213
KLHL2,UBE2D4
KLHL2,UBE2D2
KLHL2,UBE2D3
RNF138,SMURF2
KBTBD6,WWP1
CDC27,RNF217
FBXW2,LRSAM1
KLHL2,UBE2E1
ASB8,UBE2G1
KLHL2,UBE2E2
ASB8,UBE2G2
RNF138,SMURF1
KLHL2,UBE2E3
CDC26,DET1
ASB3,ZNRF2
ASB3,ZNRF1
CUL3,RCHY1
HERC2,UBE2W
HERC2,UBE2Z
HERC2,UBE2O
HERC2,UBE2S
HERC5,RNF144B
ASB1,KLHL13
HERC2,UBE2U
ASB8,UBE2J2
ASB1,KLHL11
ASB8,UBE2J1
HERC2,UBE2H
RNF41,SH3RF1
HERC2,UBE2K
HERC2,UBE2M
FBXL8,UBE4A
HERC2,UBE2A
HERC2,UBE2B
ASB8,RBX1
HERC2,UBE2C
HERC2,UBE2F
ASB16,HACE1
FBXO7,KCTD6
FBXO40,KEAP1
ASB1,KLHL20
FBXO40,NEDD4L
CDC27,RNF220
ASB1,KLHL22
ASB1,KLHL21
UBE4A,ZNRF2
UBE4A,ZNRF1
ASB1,KLHL25
HERC2,UBE3A
HERC2,UBE3B
HERC2,UBE3C
CUL5,FBXO44
ASB8,UBE2D2
ASB8,UBE2D1
ASB8,UBE2D4
ASB8,UBE2D3
FBXL3,UBE2V2
CDC23,HERC1
TRIM37,UBE4A
CDC23,HERC2
ASB14,MIB2
HERC2,UBE4A
KLHL25,WSB1
HERC2,TRIM11
CDC26,HERC4
RBCK1,RLIM
CDC26,HERC2
KEAP1,UNKL
CDC26,HERC1
CDC26,HERC6
CDC26,HERC5
ASB5,RCHY1
CDC20,TRIP12
CDC23,HERC5
ANAPC4,HERC1
CDC23,HERC4
CDC23,HERC6
KEAP1,LRRC41
ANAPC4,HERC6
ANAPC4,HERC5
ANAPC4,HERC4
ANAPC4,HERC2
HERC2,TRIM21
FBXW11,FBXW4
FBXW11,FBXW2
KBTBD7,LRSAM1
FBXW11,FBXW7
FBXW11,FBXW8
FBXW11,FBXW5
CUL3,STUB1
TRIM63,UBAC1
HERC2,TRIM37
HERC2,TRIM36
FBXW11,FBXW9
HERC2,TRIM32
ASB8,UBE2E3
ASB10,RNF6
ASB8,UBE2E2
ASB10,RNF7
ASB10,RNF4
ASB8,UBE2E1
ASB1,KLHL2
ASB1,KLHL3
ASB1,KLHL9
ASB1,KLHL5
HERC2,TRIM41
ANAPC11,RBX1
UBE2D3,WWP1
ARIH2,TRIM4
ANAPC10,BTBD6
ANAPC10,BTBD1
ASB4,LRSAM1
UBE2V2,VHL
LRRC41,UBE4A
ITCH,TRIM50
ARIH2,TRIM9
SH3RF1,UBE2V2
CDC16,RNF4
CDC16,RNF7
HERC1,SKP2
CDC16,RNF6
SOCS1,STUB1
LRRC41,UBE2S
HERC1,SKP1
MYLIP,RBX1
LRRC41,UBE2U
LRRC41,UBE2O
FBXO30,STUB1
FBXL13,TRIP12
KLHL11,RNF220
LRRC41,UBE2W
HUWE1,WWP1
LRRC41,UBE2Z
LRRC41,UBE3A
FBXL19,KLHL25
LRRC41,UBE3B
FBXL18,RNF144B
LRRC41,UBE3C
FBXL19,KLHL20
FBXL19,KLHL21
NEDD4,UBE4A
FBXL19,KLHL22
ITCH,TRIM41
BTBD1,MGRN1
NEDD4,UBE2H
NEDD4,UBE2F
NEDD4,UBE2M
NEDD4,UBE2K
NEDD4,UBE2O
FBXL18,RBCK1
NEDD4,UBE2N
